TH03_0015_S01	3.908813
TH03_0015_S02	1.7484612
TH06_0284_S01	1.9745293
TH03_0287_S01	5.9389915
TH03_0288_S01	4.6746864
TH06_0622_S01	2.8718436
TH06_0628_S01	1.3334237
TH06_0649_S01	2.2110121
TH27_0690_S01	5.2626586
TH27_0692_S01	5.2723966
TH03_0008_S01	2.427606
THR31_0866_S01	4.9809394
THR31_0881_S01	1.2630345
THR31_0882_S01	1.3334237
THR31_0883_S01	4.446256
THR31_0914_S01	5.604071
TARGET-30-PAIFXV-01	1.7824702
TARGET-30-PAIPGU-01	3.9928036
TARGET-30-PAISNS-01	4.908799
TARGET-30-PAITCI-01	3.9671383
TARGET-30-PAITEG-01	0.9782476
TARGET-30-PAIVHE-01	5.121414
TARGET-30-PAIXIF-01	4.0187807
TARGET-30-PAKYZS-01	3.040914
TARGET-30-PAKZRH-01	3.9532883
TARGET-30-PALBFW-01	4.3455033
TARGET-30-PALCBW-01	1.9818863
TARGET-30-PALETP-01	5.001319
TARGET-30-PALEVG-01	9.268439
TARGET-30-PALIIN-01	5.6493087
TARGET-30-PALKUC-01	7.056172
TARGET-30-PALNVP-01	4.24111
TARGET-30-PALTEG-01	3.9020865
TARGET-30-PALUYS-01	5.8907013
TARGET-30-PALVKK-01	3.4867706
TARGET-30-PALWVJ-01	2.9579601
TARGET-30-PALXTB-01	4.782931
TARGET-30-PALZZV-01	9.351409
TARGET-30-PAMBMJ-01	6.0186067
TARGET-30-PAMEZH-01	6.834584
TARGET-30-PAMMXF-01	8.427992
TARGET-30-PAMNLH-01	4.65421
TARGET-30-PAMVRA-01	5.4705787
TARGET-30-PAMYCE-01	4.464034
TARGET-30-PAMZGT-01	7.342111
TARGET-30-PAMZMG-01	8.821489
TARGET-30-PANBJH-01	6.15507
TARGET-30-PANBMJ-01	1.8319125
TARGET-30-PANBSP-01	5.327354
TARGET-30-PANGXK-01	1.9411447
TARGET-30-PANJLH-01	8.438461
TARGET-30-PANKFE-01	2.1473167
TARGET-30-PANLET-01	4.7543197
TARGET-30-PANNMS-01	5.9648633
TARGET-30-PANRHJ-01	4.504637
TARGET-30-PANRRW-01	5.168739
TARGET-30-PANRVJ-01	4.5981727
TARGET-30-PANSBN-01	0.6781482
TARGET-30-PANUIF-01	3.5348513
TARGET-30-PANUKV-01	10.393372
TARGET-30-PANWRR-01	5.1751556
TARGET-30-PANXJL-01	1.1764042
TARGET-30-PANYGR-01	4.747387
TARGET-30-PANZPV-01	3.5825336
TARGET-30-PANZRV-01	5.9549255
TARGET-30-PANZVU-01	4.94768
TARGET-30-PAPBGH-01	0.40063623
TARGET-30-PAPBJE-01	9.13886
TARGET-30-PAPBZI-01	4.30816
TARGET-30-PAPCTS-01	10.288553
TARGET-30-PAPEAV-01	4.604693
TARGET-30-PAPEFE-01	7.6115885
TARGET-30-PAPHPE-01	2.5582678
TARGET-30-PAPICY-01	5.486122
TARGET-30-PAPKWN-01	5.52671
TARGET-30-PAPKXS-01	6.898235
TARGET-30-PAPLSD-01	4.324117
TARGET-30-PAPTAN-01	3.837988
TARGET-30-PAPTCR-01	2.5059025
TARGET-30-PAPTDH-01	4.9574537
TARGET-30-PAPTFZ-01	9.420905
TARGET-30-PAPTLV-01	7.6837277
TARGET-30-PAPUAR-01	5.5951304
TARGET-30-PAPUEB-01	4.18113
TARGET-30-PAPUNH-01	10.956526
TARGET-30-PAPUWY-01	5.3600297
TARGET-30-PAPVEB-04	3.2479136
TARGET-30-PAPVFD-01	6.0678487
TARGET-30-PAPVRN-01	2.678072
TARGET-30-PAPVXS-01	5.07724
TARGET-30-PAPZYP-01	8.342647
TARGET-30-PAPZYZ-01	7.8318405
TARGET-30-PARACM-01	4.9112163
TARGET-30-PARACS-01	4.9968634
TARGET-30-PARAMT-01	5.973425
TARGET-30-PARBAJ-01	4.1730995
TARGET-30-PARBAJ-02	3.3618002
TARGET-30-PARBGP-01	5.6645017
TARGET-30-PARDCK-01	2.9690335
TARGET-30-PARDIW-01	4.4302554
TARGET-30-PARFRE-01	4.9000993
TARGET-30-PARFWB-01	4.959777
TARGET-30-PARGKK-01	4.84099
TARGET-30-PARHAM-01	4.682551
TARGET-30-PARHAM-02	3.3631544
TARGET-30-PARJVP-01	5.8826394
TARGET-30-PARKGJ-01	3.314667
TARGET-30-PARNNC-01	5.173892
TARGET-30-PARSBI-01	3.6264071
TARGET-30-PARVLK-01	3.3729997
TARGET-30-PARYNK-01	2.5385325
TARGET-30-PARZCJ-01	4.5945296
TARGET-30-PARZCJ-02	1.4330235
TARGET-30-PARZHA-01	5.814345
TARGET-30-PARZIP-01	5.518884
TARGET-30-PASCFC-01	5.4985404
TARGET-30-PASCTR-01	5.0469728
TARGET-30-PASEGA-01	3.9107666
TARGET-30-PASFGG-01	4.145721
TARGET-30-PASFIC-01	4.9044495
TARGET-30-PASGAP-01	2.3950968
TARGET-30-PASGAP-02	3.3320408
TARGET-30-PASGUT-01	4.327728
TARGET-30-PASHFA-01	8.294798
TARGET-30-PASJZC-01	4.9694567
TARGET-30-PASMDM-01	5.08578
TARGET-30-PASMJG-01	1.2631196
TARGET-30-PASMNT-01	5.3320346
TARGET-30-PASNEF-01	4.7479644
TARGET-30-PASNML-01	5.9809046
TARGET-30-PASNPG-01	5.097623
TARGET-30-PASNPG-02	4.2372265
TARGET-30-PASNZU-01	9.814701
TARGET-30-PASPBZ-01	3.855017
TARGET-30-PASPER-01	3.7824473
TARGET-30-PASRFS-01	5.302299
TARGET-30-PASSRN-01	9.098033
TARGET-30-PASSRS-01	4.0925636
TARGET-30-PASSWW-01	3.926924
TARGET-30-PASTCN-01	4.9850464
TARGET-30-PASTKC-01	4.427585
TARGET-30-PASUCB-01	3.3391588
TARGET-30-PASUML-01	5.5726094
TARGET-30-PASUYG-01	2.9560432
TARGET-30-PASVRU-01	8.574286
TARGET-30-PASWFB-01	9.801617
TARGET-30-PASWIJ-01	5.430613
TARGET-30-PASWVY-01	6.0935636
TARGET-30-PASWYR-01	9.6726675
TARGET-30-PASXGP-01	5.566834
TARGET-30-PASXHE-01	6.008761
TARGET-30-PASXIE-01	9.915693
TARGET-30-PASXRG-01	7.6533775
TARGET-30-PASXRJ-01	4.922239
TARGET-30-PASYPX-01	4.656515
TARGET-30-PASZKE-01	4.1595006
TARGET-30-PASZPI-01	9.611144
TARGET-30-PATAYJ-01	5.0561867
TARGET-30-PATBMM-01	3.7886617
TARGET-30-PATCFL-01	2.6346498
TARGET-30-PATDWN-01	10.326523
TARGET-30-PATDXC-01	5.4623685
TARGET-30-PATDXG-01	10.222207
TARGET-30-PATEKG-01	2.3868396
TARGET-30-PATEPF-01	5.1814766
TARGET-30-PATESI-01	10.052858
TARGET-30-PATFCY-01	5.732861
TARGET-30-PATFXV-01	10.323525
TARGET-30-PATGJU-01	4.4548697
TARGET-30-PATGLU-01	5.390967
TARGET-30-PATHKB-01	6.190374
TARGET-30-PATHVK-01	4.5354342
TARGET-30-PATINJ-01	5.557339
TARGET-30-PATNKP-02	4.8308573
TARGET-30-PATYIL-01	8.799838
TARGET-30-PATYIL-02	9.003612
TARGET-30-PAUDDK-01	3.5020814
TARGET-30-PAUDDK-02	5.1039333
